label,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,y1,y2,y3,y4,y5,y6,y7,y8,y9,y10,y11,y12,y13,y14,y15,y16,y17,y18,y19,y20,y21,z1,z2,z3,z4,z5,z6,z7,z8,z9,z10,z11,z12,z13,z14,z15,z16,z17,z18,z19,z20,z21
A,0.5807483792304993,0.4944237172603607,0.41702091693878174,0.3460391163825989,0.27402395009994507,0.48435649275779724,0.4554509222507477,0.4379010796546936,0.4239917993545532,0.5463026762008667,0.5380538105964661,0.5345834493637085,0.5346786379814148,0.6071513295173645,0.6229060888290405,0.6377469897270203,0.6506004929542542,0.6645406484603882,0.6871057748794556,0.6995254755020142,0.7102206349372864,0.7261395454406738,0.7099239826202393,0.6696705222129822,0.635676383972168,0.6143766641616821,0.47695648670196533,0.3278957009315491,0.23363736271858215,0.1495668590068817,0.4709998071193695,0.31601566076278687,0.2196025550365448,0.13425037264823914,0.4996695816516876,0.3619648814201355,0.26822394132614136,0.1846027374267578,0.5507779717445374,0.43915730714797974,0.36493557691574097,0.2918440103530884,8.788591685515712e-07,-0.05931861326098442,-0.10861581563949585,-0.151450514793396,-0.19797658920288086,-0.11415990442037582,-0.1684495210647583,-0.20500271022319794,-0.2305161952972412,-0.11952493339776993,-0.16734619438648224,-0.1966417282819748,-0.21911974251270294,-0.12831489741802216,-0.1729278713464737,-0.19237862527370453,-0.2064037173986435,-0.1413474678993225,-0.1793482005596161,-0.1898370385169983,-0.1969575583934784
A,0.5755389928817749,0.4912641942501068,0.4142284393310547,0.34062278270721436,0.26707565784454346,0.47620177268981934,0.4446784555912018,0.42466485500335693,0.4094655215740204,0.5360659956932068,0.5251269936561584,0.5208178162574768,0.5197838544845581,0.5964224934577942,0.6079961657524109,0.6195403337478638,0.6279422640800476,0.6546097993850708,0.6793410778045654,0.6933296322822571,0.7039573192596436,0.7283082604408264,0.7099966406822205,0.6712782382965088,0.6415330171585083,0.6260843276977539,0.48254719376564026,0.3330495357513428,0.2373667061328888,0.1528867781162262,0.4772559404373169,0.3155481815338135,0.21355056762695312,0.12634676694869995,0.5079728364944458,0.36161208152770996,0.26770660281181335,0.1852962076663971,0.5615720152854919,0.4477717876434326,0.3704651892185211,0.2950962483882904,9.32389866648009e-07,-0.05600733682513237,-0.10671863704919815,-0.15198174118995667,-0.2015446424484253,-0.11762329936027527,-0.17557935416698456,-0.21440255641937256,-0.24148410558700562,-0.1266714334487915,-0.17801059782505035,-0.20811305940151215,-0.23078082501888275,-0.13884849846363068,-0.18632154166698456,-0.20610952377319336,-0.22026097774505615,-0.15495561063289642,-0.19599443674087524,-0.2081369310617447,-0.21629396080970764
A,0.5689340829849243,0.4857942759990692,0.4102897047996521,0.33485567569732666,0.2593408226966858,0.46802860498428345,0.4345097839832306,0.41207155585289,0.39512908458709717,0.5282113552093506,0.5187482833862305,0.513736367225647,0.5123158693313599,0.5888921022415161,0.6052878499031067,0.6155579090118408,0.6215672492980957,0.6467552185058594,0.6736506819725037,0.686298131942749,0.6935425996780396,0.7456973791122437,0.7213256359100342,0.6815584301948547,0.6530221104621887,0.6394177675247192,0.48785528540611267,0.3363436162471771,0.23915737867355347,0.15269047021865845,0.4797656536102295,0.3075371980667114,0.19449689984321594,0.09969806671142578,0.5114953517913818,0.35163596272468567,0.246417835354805,0.1570437252521515,0.5669466853141785,0.4499479830265045,0.369312047958374,0.29207149147987366,1.0571791335678427e-06,-0.0569920539855957,-0.11063992977142334,-0.15848642587661743,-0.21098652482032776,-0.12369562685489655,-0.18329085409641266,-0.22253063321113586,-0.2496386021375656,-0.13299265503883362,-0.18695124983787537,-0.21876342594623566,-0.24210110306739807,-0.14504779875278473,-0.19539669156074524,-0.21983492374420166,-0.2369268387556076,-0.16038106381893158,-0.2041923850774765,-0.2190062552690506,-0.2289067655801773
A,0.5624179840087891,0.47917282581329346,0.4018722176551819,0.32484617829322815,0.2511969804763794,0.4591958522796631,0.4225850999355316,0.39904722571372986,0.38097602128982544,0.5191540122032166,0.5098926424980164,0.5060516595840454,0.5058533549308777,0.5798023343086243,0.5928453803062439,0.5990307331085205,0.6018314361572266,0.6377396583557129,0.6643918752670288,0.6774170398712158,0.6849469542503357,0.7515055537223816,0.7261000275611877,0.6852443218231201,0.6616404056549072,0.6534621715545654,0.4949537217617035,0.341730535030365,0.24384000897407532,0.15690919756889343,0.4887782037258148,0.3138185739517212,0.19823545217514038,0.10162419080734253,0.5214636325836182,0.362188458442688,0.25751596689224243,0.16813895106315613,0.5770934224128723,0.4599117636680603,0.37895533442497253,0.30106353759765625,1.091172634914983e-06,-0.055148039013147354,-0.10828430205583572,-0.15623828768730164,-0.2095935344696045,-0.12625469267368317,-0.18698857724666595,-0.2263413518667221,-0.2533756494522095,-0.13699965178966522,-0.19194579124450684,-0.22394008934497833,-0.24745678901672363,-0.15029174089431763,-0.20084673166275024,-0.22636497020721436,-0.24454651772975922,-0.16667011380195618,-0.21085992455482483,-0.2265527844429016,-0.23741020262241364
A,0.5514358878135681,0.4708188772201538,0.3960225284099579,0.3205550014972687,0.2466765195131302,0.45320460200309753,0.4151034951210022,0.39029252529144287,0.3706892132759094,0.512464165687561,0.5026116967201233,0.49714866280555725,0.49541741609573364,0.5725041031837463,0.5870575904846191,0.592704713344574,0.5947971940040588,0.6298306584358215,0.6557940244674683,0.6681960225105286,0.6763433218002319,0.7577183246612549,0.7294639348983765,0.6908038854598999,0.6697105765342712,0.6647361516952515,0.5051214098930359,0.3521098494529724,0.25355279445648193,0.16432476043701172,0.49763888120651245,0.32615989446640015,0.20921772718429565,0.10964259505271912,0.5287197828292847,0.3785113990306854,0.2787257432937622,0.19285500049591064,0.58158278465271,0.464652955532074,0.3832550346851349,0.3048989176750183,1.0850583294086391e-06,-0.05527225509285927,-0.10885100811719894,-0.1575724333524704,-0.211465522646904,-0.12838514149188995,-0.19036392867565155,-0.22959470748901367,-0.256050169467926,-0.13856345415115356,-0.19567744433879852,-0.2273831069469452,-0.25021103024482727,-0.15109719336032867,-0.20331032574176788,-0.2267571985721588,-0.2421943098306656,-0.16689343750476837,-0.21027453243732452,-0.22430087625980377,-0.23350337147712708
A,0.541994571685791,0.4626236855983734,0.387606680393219,0.3111012578010559,0.23728694021701813,0.44400113821029663,0.4058838486671448,0.38003629446029663,0.3591907024383545,0.5045747756958008,0.4968903362751007,0.492899090051651,0.4920339584350586,0.5655695199966431,0.5780199766159058,0.5811527967453003,0.5808654427528381,0.6248940229415894,0.6512255668640137,0.6627851724624634,0.6694722771644592,0.7717025279998779,0.7399604916572571,0.6970605850219727,0.6752876043319702,0.6694840788841248,0.5068983435630798,0.35402190685272217,0.2577660381793976,0.17091956734657288,0.4999218285083771,0.3282628059387207,0.21029114723205566,0.10986369848251343,0.5307666063308716,0.3849624693393707,0.2884681820869446,0.20464682579040527,0.5826603174209595,0.466678261756897,0.3854482173919678,0.306953102350235,1.103553927350731e-06,-0.05508636683225632,-0.10766573995351791,-0.15555036067962646,-0.20802611112594604,-0.12354813516139984,-0.18486551940441132,-0.22324326634407043,-0.24875478446483612,-0.13349837064743042,-0.19052091240882874,-0.2227322906255722,-0.24511730670928955,-0.14629898965358734,-0.19918598234653473,-0.22490671277046204,-0.24095645546913147,-0.1622372716665268,-0.2058418244123459,-0.22133079171180725,-0.23097588121891022
A,0.5464114546775818,0.4629810154438019,0.384770929813385,0.3077884316444397,0.2342100888490677,0.44088566303253174,0.4000414311885834,0.3729695975780487,0.3507917821407318,0.5005872845649719,0.49179914593696594,0.4872725307941437,0.48593422770500183,0.5609034895896912,0.5738338232040405,0.5756433010101318,0.5741256475448608,0.6198785901069641,0.6470844745635986,0.6587809324264526,0.6647975444793701,0.7851651906967163,0.7512511610984802,0.7012946009635925,0.6765916347503662,0.6717488765716553,0.5144472122192383,0.3613945543766022,0.2651236951351166,0.1789887547492981,0.5067988634109497,0.33308470249176025,0.21371057629585266,0.11187463998794556,0.5360328555107117,0.3842756152153015,0.28523027896881104,0.19922593235969543,0.5869474411010742,0.4692878723144531,0.38674429059028625,0.30706357955932617,1.033724856824847e-06,-0.05037131905555725,-0.09929464757442474,-0.14436231553554535,-0.1942669302225113,-0.11483701318502426,-0.17337927222251892,-0.2102983593940735,-0.2349633276462555,-0.1266358494758606,-0.18114572763442993,-0.21315810084342957,-0.2356790155172348,-0.1411878615617752,-0.19151608645915985,-0.2178940325975418,-0.23505109548568726,-0.1585407555103302,-0.20003096759319305,-0.21546216309070587,-0.2255982607603073
A,0.5393556952476501,0.45888298749923706,0.38192352652549744,0.30464601516723633,0.23149004578590393,0.4353869557380676,0.3942859470844269,0.36655640602111816,0.3444194495677948,0.4955914318561554,0.4846266210079193,0.47918879985809326,0.47610172629356384,0.5563733577728271,0.5692400336265564,0.5731094479560852,0.5726488828659058,0.614774227142334,0.6418075561523438,0.6533119082450867,0.6585167646408081,0.795073390007019,0.7562508583068848,0.7027351260185242,0.6786421537399292,0.6719204783439636,0.5151338577270508,0.3644431233406067,0.2688462436199188,0.18210038542747498,0.5052015781402588,0.3343573808670044,0.21588009595870972,0.11454582214355469,0.5345017313957214,0.38437700271606445,0.2852373719215393,0.1991591453552246,0.5871627926826477,0.4710180461406708,0.3878306448459625,0.3087581396102905,1.0474933560544741e-06,-0.04989282414317131,-0.09673114120960236,-0.13977131247520447,-0.18746715784072876,-0.10962481051683426,-0.16706763207912445,-0.20388582348823547,-0.22917364537715912,-0.12175458669662476,-0.17576955258846283,-0.20900054275989532,-0.23268519341945648,-0.13691692054271698,-0.18833132088184357,-0.21608901023864746,-0.2340995818376541,-0.15479953587055206,-0.19848664104938507,-0.21577630937099457,-0.22710666060447693
A,0.5404068231582642,0.46006879210472107,0.38500821590423584,0.30941176414489746,0.23797766864299774,0.43458956480026245,0.39162352681159973,0.36280062794685364,0.3402552604675293,0.4941968023777008,0.4826786518096924,0.47703978419303894,0.47419363260269165,0.5554873943328857,0.5665338039398193,0.5679994225502014,0.5658305883407593,0.6159422397613525,0.6422957181930542,0.6527563333511353,0.6573061943054199,0.7968555688858032,0.7604193687438965,0.7078534960746765,0.682574450969696,0.6769394278526306,0.5207040905952454,0.3704141080379486,0.2745320796966553,0.18904775381088257,0.5108422636985779,0.3374985158443451,0.21858081221580505,0.11960834264755249,0.5396845936775208,0.3871195912361145,0.2888794541358948,0.20528972148895264,0.5918944478034973,0.4730992913246155,0.38938501477241516,0.31040942668914795,1.0294500043528387e-06,-0.04960111528635025,-0.09683607518672943,-0.1402759999036789,-0.18831661343574524,-0.10923056304454803,-0.16731078922748566,-0.20475780963897705,-0.22967982292175293,-0.12059156596660614,-0.17326600849628448,-0.20435737073421478,-0.22590290009975433,-0.13505712151527405,-0.183733731508255,-0.20895680785179138,-0.22498932480812073,-0.15243838727474213,-0.19272278249263763,-0.2072540819644928,-0.21634742617607117
A,0.5358977317810059,0.45767664909362793,0.38491296768188477,0.31040501594543457,0.23972222208976746,0.43151426315307617,0.38853132724761963,0.3583899140357971,0.3345106244087219,0.4911805987358093,0.4782866835594177,0.47198379039764404,0.4688921272754669,0.5531080961227417,0.5637587308883667,0.5641559362411499,0.5610744953155518,0.6147812604904175,0.64104163646698,0.6508356332778931,0.6556267738342285,0.7992616891860962,0.7625522017478943,0.7092608213424683,0.6823290586471558,0.6751054525375366,0.5254831910133362,0.3747749924659729,0.2783415615558624,0.19210326671600342,0.5157745480537415,0.34244874119758606,0.22072649002075195,0.11870840191841125,0.544717013835907,0.3927176594734192,0.2915840744972229,0.20440024137496948,0.5957125425338745,0.4768266975879669,0.3921634554862976,0.31139668822288513,1.0682050515242736e-06,-0.05264478176832199,-0.10223124176263809,-0.14749456942081451,-0.1976574808359146,-0.11729799211025238,-0.17913638055324554,-0.21874558925628662,-0.24488221108913422,-0.12807202339172363,-0.1851663887500763,-0.21847310662269592,-0.24113796651363373,-0.14193160831928253,-0.19425994157791138,-0.2214459329843521,-0.23846130073070526,-0.15878984332084656,-0.2022944986820221,-0.21875134110450745,-0.22890430688858032
A,0.5373742580413818,0.45835304260253906,0.38596460223197937,0.3101828098297119,0.23847553133964539,0.4301341772079468,0.3852914571762085,0.35468512773513794,0.3298470377922058,0.48931148648262024,0.4771002531051636,0.4704151749610901,0.46621963381767273,0.5508840084075928,0.5614688396453857,0.5603474974632263,0.5553454160690308,0.6121694445610046,0.6391907930374146,0.6487854719161987,0.6527896523475647,0.7997008562088013,0.7624076008796692,0.7096707820892334,0.6854849457740784,0.6800199747085571,0.5237711668014526,0.37439048290252686,0.279615581035614,0.1954706907272339,0.5157559514045715,0.3419089615345001,0.22156056761741638,0.12240079045295715,0.5469203591346741,0.3937397301197052,0.2915308475494385,0.2037716507911682,0.5999144315719604,0.48048049211502075,0.3952717185020447,0.3142887055873871,1.0803688610394602e-06,-0.05139291286468506,-0.10195344686508179,-0.14855633676052094,-0.20036475360393524,-0.11740536242723465,-0.17998510599136353,-0.2202506959438324,-0.24671274423599243,-0.1293259710073471,-0.18714481592178345,-0.22075271606445312,-0.2433745115995407,-0.1442490667104721,-0.19689391553401947,-0.2248031198978424,-0.24230535328388214,-0.1619432270526886,-0.20579910278320312,-0.22271211445331573,-0.23310226202011108
A,0.5372431874275208,0.4593859612941742,0.387590229511261,0.31214654445648193,0.24028770625591278,0.43210864067077637,0.38611170649528503,0.3544190526008606,0.3282521963119507,0.4917707145214081,0.477577805519104,0.4701884090900421,0.4658888876438141,0.5536575317382812,0.5631503462791443,0.5630887746810913,0.5597008466720581,0.614843487739563,0.6403161287307739,0.648404598236084,0.6515564918518066,0.8083866834640503,0.7695766091346741,0.7153010368347168,0.689624547958374,0.6821351647377014,0.530613899230957,0.38265955448150635,0.2887849807739258,0.20383402705192566,0.5219133496284485,0.3482685387134552,0.22690939903259277,0.1257014274597168,0.5534534454345703,0.40222251415252686,0.30194491147994995,0.215606689453125,0.6063874363899231,0.48779746890068054,0.4017951786518097,0.31969690322875977,1.0747661463028635e-06,-0.05268540233373642,-0.10336699336767197,-0.14975358545780182,-0.20107649266719818,-0.11895710229873657,-0.18229375779628754,-0.22296372056007385,-0.24969878792762756,-0.12982769310474396,-0.1885426938533783,-0.22225774824619293,-0.24476562440395355,-0.14375710487365723,-0.19764021039009094,-0.22498364746570587,-0.24146156013011932,-0.16052840650081635,-0.2052944302558899,-0.22214087843894958,-0.2321336567401886
A,0.5422089099884033,0.4641958773136139,0.3930196464061737,0.31949925422668457,0.25129881501197815,0.43137314915657043,0.3851517140865326,0.3537190854549408,0.32775476574897766,0.4909892678260803,0.4753354787826538,0.4673183560371399,0.4624391496181488,0.5532566905021667,0.5611186623573303,0.5592086911201477,0.5543513298034668,0.6151283383369446,0.6408960223197937,0.6486477851867676,0.6514078974723816,0.8124561309814453,0.7725597620010376,0.7170695662498474,0.6885812282562256,0.6816872358322144,0.5334217548370361,0.3857871890068054,0.29153499007225037,0.20762836933135986,0.5242809057235718,0.34831076860427856,0.22684383392333984,0.12596553564071655,0.5560618042945862,0.4013940691947937,0.297975093126297,0.20944669842720032,0.6097912788391113,0.48881709575653076,0.40257322788238525,0.3198832869529724,1.0935996215266641e-06,-0.053686901926994324,-0.10486433655023575,-0.15138301253318787,-0.20313510298728943,-0.12042424082756042,-0.1851806342601776,-0.2275661826133728,-0.2552175223827362,-0.1307038813829422,-0.18993152678012848,-0.22459736466407776,-0.24751435220241547,-0.14405886828899384,-0.197418212890625,-0.2256917953491211,-0.24298611283302307,-0.1603306531906128,-0.20478589832782745,-0.22160275280475616,-0.23143590986728668
A,0.533753514289856,0.4573046565055847,0.3882567882537842,0.3161715865135193,0.2483535259962082,0.43120095133781433,0.38382166624069214,0.35126233100891113,0.32501983642578125,0.4910733103752136,0.4764344394207001,0.4676872193813324,0.4612862765789032,0.552655041217804,0.5604569911956787,0.5562137365341187,0.548820436000824,0.6132581233978271,0.6402100324630737,0.649285614490509,0.6529024839401245,0.814767599105835,0.7778120636940002,0.720413327217102,0.6917195916175842,0.6822320222854614,0.5361698269844055,0.3873176574707031,0.29121673107147217,0.20631077885627747,0.5288809537887573,0.3515898585319519,0.22944730520248413,0.1286410689353943,0.5628011226654053,0.4028492569923401,0.2950023114681244,0.2026531994342804,0.6191607117652893,0.49567171931266785,0.40659916400909424,0.3220537304878235,1.115617578761885e-06,-0.05515124648809433,-0.10813813656568527,-0.15593409538269043,-0.20936505496501923,-0.1271035522222519,-0.1931832730770111,-0.23617884516716003,-0.26452040672302246,-0.1383223831653595,-0.19992856681346893,-0.2360139787197113,-0.2600783109664917,-0.1522769182920456,-0.20812366902828217,-0.237884521484375,-0.25665128231048584,-0.16897858679294586,-0.21649257838726044,-0.23491181433200836,-0.24610275030136108
A,0.5392237901687622,0.4645496904850006,0.3964472711086273,0.3339129686355591,0.2767055630683899,0.4328502416610718,0.3839479982852936,0.3511365056037903,0.3231111764907837,0.4926964342594147,0.47634056210517883,0.4679228663444519,0.46207550168037415,0.5538738965988159,0.5635226964950562,0.5637368559837341,0.560748279094696,0.6147884130477905,0.6413178443908691,0.6503585577011108,0.6543275117874146,0.8286092281341553,0.7888151407241821,0.730574369430542,0.6981929540634155,0.687572181224823,0.544227659702301,0.39448586106300354,0.30010342597961426,0.21661588549613953,0.5356422662734985,0.3574853837490082,0.23523437976837158,0.1343015432357788,0.5679242014884949,0.4118345081806183,0.3080598711967468,0.21949630975723267,0.6218790411949158,0.49813157320022583,0.4112558364868164,0.3284132182598114,1.04794264643715e-06,-0.05218249559402466,-0.1015612930059433,-0.14649882912635803,-0.19626650214195251,-0.11805599182844162,-0.18223558366298676,-0.22403240203857422,-0.2509654760360718,-0.12952078878879547,-0.1882466822862625,-0.22277697920799255,-0.24513010680675507,-0.14412546157836914,-0.19726291298866272,-0.2257082164287567,-0.2425292283296585,-0.16162364184856415,-0.2053917944431305,-0.2215653508901596,-0.23064908385276794
A,0.5422999858856201,0.4690966308116913,0.4041077494621277,0.3479119837284088,0.29230374097824097,0.432836651802063,0.38371554017066956,0.35105976462364197,0.3221225440502167,0.4917648136615753,0.47597697377204895,0.46847206354141235,0.46324145793914795,0.551747739315033,0.5617189407348633,0.5628376007080078,0.5601529479026794,0.6122956275939941,0.6407426595687866,0.6513577699661255,0.6556272506713867,0.8281650543212891,0.787077784538269,0.7321599721908569,0.7040886878967285,0.6939125657081604,0.5437121391296387,0.39444732666015625,0.3036962151527405,0.22269421815872192,0.536702573299408,0.3578193783760071,0.23798274993896484,0.13997411727905273,0.5701376795768738,0.41516903042793274,0.31018275022506714,0.2205243706703186,0.6253185272216797,0.500601053237915,0.41435506939888,0.33296602964401245,1.0602913107504719e-06,-0.050271376967430115,-0.0990743488073349,-0.14393241703510284,-0.19382348656654358,-0.11621624231338501,-0.1787194013595581,-0.2193010151386261,-0.24557967483997345,-0.12846733629703522,-0.18589487671852112,-0.22032862901687622,-0.24323305487632751,-0.14359162747859955,-0.19518321752548218,-0.2238718569278717,-0.24173365533351898,-0.16146421432495117,-0.20373308658599854,-0.21956387162208557,-0.22917680442333221
A,0.5365621447563171,0.46748045086860657,0.41092342138290405,0.3732876181602478,0.3371584415435791,0.43412545323371887,0.38539910316467285,0.3528873026371002,0.3234589099884033,0.4937971830368042,0.47834157943725586,0.47003787755966187,0.46312057971954346,0.5540048480033875,0.5625794529914856,0.5627537369728088,0.5591535568237305,0.6154319047927856,0.6418964862823486,0.6509274840354919,0.6541344523429871,0.8372721672058105,0.7946245670318604,0.7381479740142822,0.7083350419998169,0.698585033416748,0.5490407943725586,0.3990793824195862,0.30740153789520264,0.22581282258033752,0.5432514548301697,0.36276164650917053,0.2413761019706726,0.14124661684036255,0.5786166191101074,0.42132848501205444,0.3138108253479004,0.22259357571601868,0.6355807781219482,0.5092586278915405,0.4204997420310974,0.33676421642303467,1.0873163773794658e-06,-0.05203408747911453,-0.1016664206981659,-0.14702394604682922,-0.19742760062217712,-0.12040805071592331,-0.18415158987045288,-0.2258101850748062,-0.2532731592655182,-0.13308389484882355,-0.19234782457351685,-0.2285977005958557,-0.25275087356567383,-0.14850376546382904,-0.2018876075744629,-0.2318732738494873,-0.250478059053421,-0.16679538786411285,-0.2107570320367813,-0.2274465709924698,-0.2377328872680664
A,0.5433520078659058,0.4721119999885559,0.4105232059955597,0.3620581030845642,0.3144010901451111,0.4344014525413513,0.38167262077331543,0.349296510219574,0.3227776288986206,0.49516552686691284,0.4771546423435211,0.4680900275707245,0.4608701467514038,0.5554338097572327,0.5608183145523071,0.5588122010231018,0.5537484288215637,0.6164705753326416,0.6421517729759216,0.6529775857925415,0.657947301864624,0.8316015005111694,0.7921310067176819,0.7423741221427917,0.7197413444519043,0.7127864956855774,0.5536864995956421,0.4039947986602783,0.30894336104393005,0.22421231865882874,0.5459946393966675,0.36742353439331055,0.2481461763381958,0.14674729108810425,0.5788906812667847,0.41806942224502563,0.31037378311157227,0.21806105971336365,0.6341584920883179,0.5091901421546936,0.42273783683776855,0.34031420946121216,1.0644466783560347e-06,-0.050648704171180725,-0.10062608867883682,-0.14643462002277374,-0.1978234499692917,-0.12078771740198135,-0.18290747702121735,-0.223389133810997,-0.25037840008735657,-0.13435116410255432,-0.19283004105091095,-0.2293131947517395,-0.25434765219688416,-0.15030016005039215,-0.20355036854743958,-0.23567701876163483,-0.25689056515693665,-0.16866660118103027,-0.2131132185459137,-0.23169709742069244,-0.24413616955280304
A,0.5394081473350525,0.4690907299518585,0.4129933714866638,0.3734856843948364,0.33549338579177856,0.43594956398010254,0.38502663373947144,0.35332173109054565,0.3255414366722107,0.49637940526008606,0.4812399744987488,0.4717308282852173,0.46382468938827515,0.5567547082901001,0.5662199258804321,0.5657157301902771,0.5612078309059143,0.6170679330825806,0.6436774134635925,0.6527246236801147,0.6558628082275391,0.8329427242279053,0.795528769493103,0.7428975105285645,0.714240550994873,0.6983200907707214,0.5539526343345642,0.40399622917175293,0.31044137477874756,0.2271447479724884,0.5469667315483093,0.3686692416667938,0.24711638689041138,0.1464594304561615,0.5805871486663818,0.42611443996429443,0.3231632709503174,0.2356504499912262,0.6359395384788513,0.5105160474777222,0.42389780282974243,0.3419203758239746,1.0807273156387964e-06,-0.05090147629380226,-0.09960956871509552,-0.1443735510110855,-0.1940760761499405,-0.11914452165365219,-0.18245211243629456,-0.2235032171010971,-0.2502326965332031,-0.13236449658870697,-0.19283877313137054,-0.23015563189983368,-0.25469738245010376,-0.1481795758008957,-0.20335432887077332,-0.2345476746559143,-0.253292053937912,-0.16652911901474,-0.21189332008361816,-0.22957587242126465,-0.24012883007526398
A,0.5420474410057068,0.4714529514312744,0.40994614362716675,0.35593533515930176,0.3022810220718384,0.43275976181030273,0.3818630874156952,0.3495994210243225,0.32310110330581665,0.4937651455402374,0.47541433572769165,0.46594467759132385,0.45903968811035156,0.5551161766052246,0.5635479092597961,0.5623049736022949,0.5578745603561401,0.6166085004806519,0.6430419087409973,0.6537504196166992,0.6588113307952881,0.8289393186569214,0.7897543907165527,0.7392961978912354,0.7152597904205322,0.7086166739463806,0.5553589463233948,0.4077063798904419,0.31260305643081665,0.2275407910346985,0.5487014651298523,0.37202221155166626,0.25069448351860046,0.14774060249328613,0.5826635360717773,0.4256563186645508,0.3188438415527344,0.2263951599597931,0.6375249624252319,0.5136052966117859,0.42678016424179077,0.3430825471878052,1.1186158417331171e-06,-0.05248817056417465,-0.10454194247722626,-0.15195061266422272,-0.20498938858509064,-0.12742313742637634,-0.1927843689918518,-0.23474211990833282,-0.26222679018974304,-0.14045971632003784,-0.20263943076133728,-0.23976264894008636,-0.26463159918785095,-0.15583762526512146,-0.21252965927124023,-0.24460014700889587,-0.26484423875808716,-0.1735835075378418,-0.2205929011106491,-0.23970556259155273,-0.25182032585144043
A,0.5374662280082703,0.47164344787597656,0.42014098167419434,0.38852056860923767,0.35588347911834717,0.43578389286994934,0.3873586654663086,0.3553229570388794,0.32644718885421753,0.4955194592475891,0.47993797063827515,0.47120940685272217,0.4638282060623169,0.5555185079574585,0.5643820762634277,0.5643864274024963,0.5604767799377441,0.6161750555038452,0.6430810689926147,0.6523836851119995,0.6556621789932251,0.8327193260192871,0.7929039001464844,0.7437899708747864,0.7174580693244934,0.7069811820983887,0.5527032613754272,0.4062367379665375,0.3144132196903229,0.2323654592037201,0.5464522242546082,0.36896073818206787,0.24788960814476013,0.1478765308856964,0.5810557007789612,0.42813318967819214,0.32170093059539795,0.23074880242347717,0.6377468109130859,0.5148912668228149,0.42797428369522095,0.3453724980354309,1.1155352694913745e-06,-0.05234106257557869,-0.10285291820764542,-0.14908376336097717,-0.20033927261829376,-0.12230555713176727,-0.18679562211036682,-0.2289755642414093,-0.2567448318004608,-0.13519108295440674,-0.19625899195671082,-0.23402559757232666,-0.25907716155052185,-0.1505822241306305,-0.20596791803836823,-0.23766669631004333,-0.2571190893650055,-0.16865122318267822,-0.2146417796611786,-0.23275698721408844,-0.24376919865608215
A,0.5384839773178101,0.4726320207118988,0.4176817238330841,0.3775462508201599,0.3368668556213379,0.43539994955062866,0.3855559825897217,0.35410016775131226,0.32813334465026855,0.4965253472328186,0.4789092242717743,0.47008436918258667,0.46335843205451965,0.5568174123764038,0.56508469581604,0.5654212236404419,0.5630760788917542,0.6178839802742004,0.643876314163208,0.6554509401321411,0.661820113658905,0.8297404646873474,0.7929340600967407,0.747137188911438,0.7239195704460144,0.7154940366744995,0.5549078583717346,0.40568679571151733,0.3104037940502167,0.22436118125915527,0.5477083921432495,0.36967766284942627,0.24950864911079407,0.1463789939880371,0.5808491110801697,0.42479681968688965,0.3178974390029907,0.22597947716712952,0.6352241039276123,0.5124529004096985,0.4276842474937439,0.3466537296772003,1.1459326287877047e-06,-0.05778495594859123,-0.11233233660459518,-0.1614658236503601,-0.2158898264169693,-0.13162903487682343,-0.1982666403055191,-0.2416819930076599,-0.2704794108867645,-0.14285773038864136,-0.2054394632577896,-0.24415594339370728,-0.27062082290649414,-0.15675786137580872,-0.2134380340576172,-0.24629254639148712,-0.26755815744400024,-0.1737111657857895,-0.2205321192741394,-0.23970134556293488,-0.2522816061973572
A,0.536368191242218,0.46421605348587036,0.4015772342681885,0.3454222083091736,0.29016757011413574,0.4386044442653656,0.39063549041748047,0.359245240688324,0.331916868686676,0.49968257546424866,0.4845654368400574,0.47540420293807983,0.46821272373199463,0.5601722002029419,0.5697159767150879,0.5687537789344788,0.5641054511070251,0.6200641393661499,0.6472356915473938,0.6573609113693237,0.6611030101776123,0.830633282661438,0.7883930802345276,0.7308154106140137,0.6989516019821167,0.683063268661499,0.5534444451332092,0.4055529236793518,0.31161952018737793,0.22786712646484375,0.5478177666664124,0.3741008937358856,0.2552196681499481,0.15290424227714539,0.5822610855102539,0.4315067529678345,0.32682573795318604,0.23462575674057007,0.6372343301773071,0.5159815549850464,0.4301058351993561,0.34699392318725586,1.064396315086924e-06,-0.05443893373012543,-0.10475555062294006,-0.1499725729227066,-0.2002716362476349,-0.12375794351100922,-0.18844079971313477,-0.230060875415802,-0.2572445571422577,-0.13485011458396912,-0.19692540168762207,-0.234430193901062,-0.25945064425468445,-0.1488214135169983,-0.2058117836713791,-0.23789304494857788,-0.2578093409538269,-0.16540585458278656,-0.21281428635120392,-0.23231740295886993,-0.24455232918262482
